Id,Probability
9245, 0.870748
9246, 0.902042
9247, 0.892370
9248, 0.899403
9249, 0.772142
9250, 0.701960
9251, 0.885873
9252, 0.897754
9253, 0.899871
9254, 0.691377
9255, 0.901986
9256, 0.897335
9257, 0.848626
9258, 0.870575
9259, 0.853067
9260, 0.878700
9261, 0.901977
9262, 0.903637
9263, 0.320251
9264, 0.773282
9265, 0.880079
9266, 0.804457
9267, 0.873250
9268, 0.900383
9269, 0.808884
9270, 0.875675
9271, 0.901411
9272, 0.884326
9273, 0.897741
9274, 0.898876
9275, 0.879095
9276, 0.902535
9277, 0.856609
9278, 0.572487
9279, 0.835144
9280, 0.501933
9281, 0.701930
9282, 0.890259
9283, 0.894551
9284, 0.894090
9285, 0.824514
9286, 0.894932
9287, 0.895440
9288, 0.863266
9289, 0.843043
9290, 0.857563
9291, 0.889218
9292, 0.854083
9293, 0.863103
9294, 0.880030
9295, 0.893091
9296, 0.889456
9297, 0.886215
9298, 0.897631
9299, 0.902935
9300, 0.902888
9301, 0.895812
9302, 0.898561
9303, 0.899124
9304, 0.903148
9305, 0.901465
9306, 0.866283
9307, 0.901685
9308, 0.901351
9309, 0.900494
9310, 0.247804
9311, 0.900871
9312, 0.855961
9313, 0.898705
9314, 0.896164
9315, 0.897573
9316, 0.876228
9317, 0.872825
9318, 0.868157
9319, 0.890196
9320, 0.901796
9321, 0.820453
9322, 0.311688
9323, 0.890602
9324, 0.871155
9325, 0.811637
9326, 0.792495
9327, 0.900843
9328, 0.702884
9329, 0.832549
9330, 0.869108
9331, 0.875796
9332, 0.893070
9333, 0.902596
9334, 0.899072
9335, 0.866992
9336, 0.884035
9337, 0.901098
9338, 0.878470
9339, 0.899884
9340, 0.902653
9341, 0.900754
9342, 0.887340
9343, 0.894917
9344, 0.902966
9345, 0.833945
9346, 0.860495
9347, 0.843332
9348, 0.870633
9349, 0.857710
9350, 0.897246
9351, 0.862754
9352, 0.860411
9353, 0.771760
9354, 0.866761
9355, 0.849509
9356, 0.824392
9357, 0.902757
9358, 0.898683
9359, 0.896457
9360, 0.806087
9361, 0.901913
9362, 0.416549
9363, 0.902672
9364, 0.885978
9365, 0.889101
9366, 0.886571
9367, 0.902710
9368, 0.888749
9369, 0.346718
9370, 0.843903
9371, 0.898533
9372, 0.893610
9373, 0.892204
9374, 0.846967
9375, 0.897977
9376, 0.877256
9377, 0.902559
9378, 0.899708
9379, 0.898501
9380, 0.882970
9381, 0.895476
9382, 0.897353
9383, 0.879977
9384, 0.879534
9385, 0.901031
9386, 0.691673
9387, 0.858212
9388, 0.791842
9389, 0.882767
9390, 0.900347
9391, 0.894274
9392, 0.811474
9393, 0.887298
9394, 0.889208
9395, 0.895545
9396, 0.895656
9397, 0.894406
9398, 0.883021
9399, 0.898090
9400, 0.786217
9401, 0.562757
9402, 0.893963
9403, 0.845531
9404, 0.886327
9405, 0.856381
9406, 0.901487
9407, 0.899691
9408, 0.890114
9409, 0.886154
9410, 0.897188
9411, 0.866172
9412, 0.842970
9413, 0.899628
9414, 0.902702
9415, 0.750705
9416, 0.894879
9417, 0.868187
9418, 0.278956
9419, 0.872358
9420, 0.589403
9421, 0.826062
9422, 0.896683
9423, 0.860668
9424, 0.900224
9425, 0.901745
9426, 0.900425
9427, 0.870559
9428, 0.901968
9429, 0.880405
9430, 0.898900
9431, 0.820638
9432, 0.902788
9433, 0.891779
9434, 0.704559
9435, 0.896119
9436, 0.891032
9437, 0.736447
9438, 0.903359
9439, 0.895927
9440, 0.895736
9441, 0.858357
9442, 0.902782
9443, 0.882626
9444, 0.901077
9445, 0.896301
9446, 0.897017
9447, 0.898662
9448, 0.854250
9449, 0.902519
9450, 0.899557
9451, 0.902766
9452, 0.902769
9453, 0.832188
9454, 0.902682
9455, 0.878615
9456, 0.850297
9457, 0.897877
9458, 0.898394
9459, 0.850778
9460, 0.858861
9461, 0.846246
9462, 0.890881
9463, 0.895932
9464, 0.888892
9465, 0.900466
9466, 0.880255
9467, 0.901538
9468, 0.886167
9469, 0.353779
9470, 0.822106
9471, 0.801331
9472, 0.898497
9473, 0.550475
9474, 0.889012
9475, 0.899343
9476, 0.900903
9477, 0.896786
9478, 0.901647
9479, 0.825249
9480, 0.902126
9481, 0.855272
9482, 0.903326
9483, 0.885217
9484, 0.903088
9485, 0.898911
9486, 0.902439
9487, 0.893566
9488, 0.890486
9489, 0.900677
9490, 0.886759
9491, 0.899231
9492, 0.893830
9493, 0.895740
9494, 0.884341
9495, 0.751606
9496, 0.897051
9497, 0.901966
9498, 0.884116
9499, 0.880862
9500, 0.715451
9501, 0.856013
9502, 0.902494
9503, 0.727387
9504, 0.897872
9505, 0.894851
9506, 0.903058
9507, 0.865579
9508, 0.896434
9509, 0.744568
9510, 0.866777
9511, 0.833763
9512, 0.895233
9513, 0.899909
9514, 0.859228
9515, 0.892807
9516, 0.820523
9517, 0.902177
9518, 0.874073
9519, 0.882924
9520, 0.903379
9521, 0.899647
9522, 0.853529
9523, 0.528665
9524, 0.895639
9525, 0.898841
9526, 0.898896
9527, 0.892088
9528, 0.858167
9529, 0.667762
9530, 0.650389
9531, 0.903042
9532, 0.876092
9533, 0.528284
9534, 0.896897
9535, 0.898720
9536, 0.631000
9537, 0.903099
9538, 0.902768
9539, 0.826755
9540, 0.891994
9541, 0.865820
9542, 0.860330
9543, 0.872791
9544, 0.810553
9545, 0.835115
9546, 0.897142
9547, 0.871951
9548, 0.902304
9549, 0.902327
9550, 0.902522
9551, 0.885081
9552, 0.903527
9553, 0.860869
9554, 0.875807
9555, 0.897064
9556, 0.896679
9557, 0.893107
9558, 0.903074
9559, 0.902260
9560, 0.875282
9561, 0.899837
9562, 0.873476
9563, 0.847027
9564, 0.455504
9565, 0.881771
9566, 0.879587
9567, 0.892372
9568, 0.903092
9569, 0.890067
9570, 0.897784
9571, 0.886905
9572, 0.812128
9573, 0.523277
9574, 0.778265
9575, 0.901179
9576, 0.846343
9577, 0.892964
9578, 0.842825
9579, 0.857705
9580, 0.894498
9581, 0.901017
9582, 0.900028
9583, 0.836889
9584, 0.850618
9585, 0.879134
9586, 0.893361
9587, 0.887294
9588, 0.901245
9589, 0.881327
9590, 0.862572
9591, 0.902489
9592, 0.902393
9593, 0.903136
9594, 0.893159
9595, 0.898724
9596, 0.897237
9597, 0.626424
9598, 0.382426
9599, 0.390631
9600, 0.890977
9601, 0.877494
9602, 0.902131
9603, 0.339276
9604, 0.886598
9605, 0.902591
9606, 0.902214
9607, 0.881970
9608, 0.850709
9609, 0.894300
9610, 0.896999
9611, 0.822552
9612, 0.892083
9613, 0.846478
9614, 0.510386
9615, 0.861789
9616, 0.901626
9617, 0.867462
9618, 0.602578
9619, 0.524251
9620, 0.900281
9621, 0.876700
9622, 0.398379
9623, 0.828577
9624, 0.787487
9625, 0.880510
9626, 0.893217
9627, 0.900262
9628, 0.901861
9629, 0.859185
9630, 0.849596
9631, 0.854272
9632, 0.902365
9633, 0.854528
9634, 0.883293
9635, 0.880962
9636, 0.892994
9637, 0.902330
9638, 0.891619
9639, 0.902489
9640, 0.879400
9641, 0.898904
9642, 0.851854
9643, 0.834923
9644, 0.897323
9645, 0.876076
9646, 0.859761
9647, 0.902457
9648, 0.801234
9649, 0.891360
9650, 0.902205
9651, 0.902411
9652, 0.899318
9653, 0.862146
9654, 0.455855
9655, 0.899203
9656, 0.897917
9657, 0.900491
9658, 0.902518
9659, 0.797791
9660, 0.885581
9661, 0.896489
9662, 0.825237
9663, 0.860265
9664, 0.879416
9665, 0.882992
9666, 0.898276
9667, 0.307231
9668, 0.903147
9669, 0.897039
9670, 0.843399
9671, 0.853152
9672, 0.879051
9673, 0.892224
9674, 0.886441
9675, 0.892942
9676, 0.891751
9677, 0.888461
9678, 0.874668
9679, 0.864248
9680, 0.857986
9681, 0.895849
9682, 0.897373
9683, 0.873971
9684, 0.903313
9685, 0.886567
9686, 0.881431
9687, 0.896974
9688, 0.901660
9689, 0.901358
9690, 0.883239
9691, 0.901095
9692, 0.740874
9693, 0.880102
9694, 0.901698
9695, 0.902291
9696, 0.848919
9697, 0.890709
9698, 0.898152
9699, 0.869979
9700, 0.689713
9701, 0.898390
9702, 0.878817
9703, 0.895678
9704, 0.898560
9705, 0.897216
9706, 0.880714
9707, 0.902049
9708, 0.899861
9709, 0.896990
9710, 0.851885
9711, 0.897353
9712, 0.890952
9713, 0.901455
9714, 0.899836
9715, 0.394045
9716, 0.894647
9717, 0.718026
9718, 0.731354
9719, 0.842738
9720, 0.901938
9721, 0.901307
9722, 0.885902
9723, 0.899606
9724, 0.899203
9725, 0.888880
9726, 0.896835
9727, 0.901104
9728, 0.895780
9729, 0.888755
9730, 0.835422
9731, 0.898982
9732, 0.590436
9733, 0.794444
9734, 0.871569
9735, 0.898775
9736, 0.902271
9737, 0.899054
9738, 0.891743
9739, 0.765674
9740, 0.901472
9741, 0.901145
9742, 0.894799
9743, 0.242747
9744, 0.806827
9745, 0.898562
9746, 0.881653
9747, 0.899896
9748, 0.578008
9749, 0.902516
9750, 0.884561
9751, 0.882478
9752, 0.885709
9753, 0.902926
9754, 0.511211
9755, 0.902933
9756, 0.902935
9757, 0.875413
9758, 0.336944
9759, 0.902461
9760, 0.894952
9761, 0.844944
9762, 0.874339
9763, 0.893968
9764, 0.896139
9765, 0.902229
9766, 0.894369
9767, 0.877093
9768, 0.892989
9769, 0.826834
9770, 0.855923
9771, 0.896112
9772, 0.897444
9773, 0.902962
9774, 0.893182
9775, 0.897385
9776, 0.899023
9777, 0.864490
9778, 0.903643
9779, 0.858465
9780, 0.903056
9781, 0.901761
9782, 0.429953
9783, 0.862324
9784, 0.857122
9785, 0.856745
9786, 0.870184
9787, 0.901016
9788, 0.893479
9789, 0.894865
9790, 0.895598
9791, 0.395472
9792, 0.900611
9793, 0.740915
9794, 0.900356
9795, 0.865791
9796, 0.888303
9797, 0.882607
9798, 0.899558
9799, 0.896643
9800, 0.875193
9801, 0.636358
9802, 0.897554
9803, 0.872852
9804, 0.900069
9805, 0.807378
9806, 0.902299
9807, 0.877146
9808, 0.893600
9809, 0.816347
9810, 0.902931
9811, 0.897353
9812, 0.899063
9813, 0.901995
9814, 0.739170
9815, 0.896992
9816, 0.892389
9817, 0.855357
9818, 0.870502
9819, 0.883346
9820, 0.900641
9821, 0.878076
9822, 0.887833
9823, 0.870786
9824, 0.870244
9825, 0.881703
9826, 0.883766
9827, 0.285965
9828, 0.902671
9829, 0.893416
9830, 0.899960
9831, 0.899613
9832, 0.882139
9833, 0.903293
9834, 0.861401
9835, 0.882106
9836, 0.901005
9837, 0.901127
9838, 0.864435
9839, 0.867093
9840, 0.895679
9841, 0.697134
9842, 0.885691
9843, 0.897334
9844, 0.835765
9845, 0.857303
9846, 0.897099
9847, 0.885033
9848, 0.864573
9849, 0.863554
9850, 0.827265
9851, 0.686880
9852, 0.863322
9853, 0.864614
9854, 0.899340
9855, 0.899130
9856, 0.604911
9857, 0.901050
9858, 0.902194
9859, 0.896266
9860, 0.579744
9861, 0.891020
9862, 0.896940
9863, 0.720099
9864, 0.900366
9865, 0.902668
9866, 0.884609
9867, 0.875260
9868, 0.902336
9869, 0.896967
9870, 0.902947
9871, 0.882426
9872, 0.883691
9873, 0.861515
9874, 0.888086
9875, 0.777370
9876, 0.898091
9877, 0.903138
9878, 0.350750
9879, 0.864391
9880, 0.900471
9881, 0.771752
9882, 0.769116
9883, 0.894195
9884, 0.877573
9885, 0.869490
9886, 0.902813
9887, 0.901338
9888, 0.879103
9889, 0.902975
9890, 0.895151
9891, 0.895332
9892, 0.820244
9893, 0.804167
9894, 0.867092
9895, 0.903088
9896, 0.873750
9897, 0.902618
9898, 0.882157
9899, 0.901055
9900, 0.895222
9901, 0.901968
9902, 0.894383
9903, 0.829397
9904, 0.899586
9905, 0.527842
9906, 0.898716
9907, 0.320063
9908, 0.898107
9909, 0.900256
9910, 0.879867
9911, 0.469369
9912, 0.897572
9913, 0.849808
9914, 0.866676
9915, 0.682014
9916, 0.796930
9917, 0.878149
9918, 0.565783
9919, 0.896889
9920, 0.902180
9921, 0.896101
9922, 0.877862
9923, 0.877032
9924, 0.874613
9925, 0.875178
9926, 0.892191
9927, 0.899823
9928, 0.874798
9929, 0.880612
9930, 0.879488
9931, 0.855657
9932, 0.883554
9933, 0.854838
9934, 0.687162
9935, 0.891799
9936, 0.898042
9937, 0.849820
9938, 0.879787
9939, 0.713024
9940, 0.879800
9941, 0.894562
9942, 0.842553
9943, 0.893045
9944, 0.869537
9945, 0.863670
9946, 0.899271
9947, 0.775235
9948, 0.898154
9949, 0.848033
9950, 0.899930
9951, 0.898989
9952, 0.508391
9953, 0.898615
9954, 0.903271
9955, 0.901568
9956, 0.882535
9957, 0.903092
9958, 0.902635
9959, 0.880289
9960, 0.881183
9961, 0.902620
9962, 0.901166
9963, 0.889857
9964, 0.899012
9965, 0.901564
9966, 0.883084
9967, 0.633200
9968, 0.738596
9969, 0.761848
9970, 0.898430
9971, 0.463721
9972, 0.832683
9973, 0.425876
9974, 0.679887
9975, 0.866338
9976, 0.901608
9977, 0.895091
9978, 0.852050
9979, 0.898123
9980, 0.897189
9981, 0.857242
9982, 0.900462
9983, 0.900913
9984, 0.882515
9985, 0.882759
9986, 0.807993
9987, 0.894549
9988, 0.566764
9989, 0.882809
9990, 0.899828
9991, 0.801552
9992, 0.711809
9993, 0.901432
9994, 0.886809
9995, 0.706642
9996, 0.901915
9997, 0.878754
9998, 0.897209
9999, 0.875086
10000, 0.897718
10001, 0.866525
10002, 0.898927
10003, 0.902142
10004, 0.488984
10005, 0.885151
10006, 0.506134
10007, 0.885380
10008, 0.840334
10009, 0.847526
10010, 0.888883
10011, 0.854713
10012, 0.902655
10013, 0.901042
10014, 0.903514
10015, 0.902898
10016, 0.847758
10017, 0.898131
10018, 0.891589
10019, 0.898490
10020, 0.797518
10021, 0.880564
10022, 0.809600
10023, 0.832498
10024, 0.781148
10025, 0.895670
10026, 0.871637
10027, 0.896337
10028, 0.850862
10029, 0.888575
10030, 0.853455
10031, 0.810053
10032, 0.898214
10033, 0.902757
10034, 0.901146
10035, 0.897469
10036, 0.833277
10037, 0.880680
10038, 0.902898
10039, 0.885194
10040, 0.898961
10041, 0.817865
10042, 0.855070
10043, 0.894040
10044, 0.900746
10045, 0.874995
10046, 0.711744
10047, 0.885373
10048, 0.902826
10049, 0.863037
10050, 0.892447
10051, 0.832291
10052, 0.900769
10053, 0.787958
10054, 0.834801
10055, 0.713020
10056, 0.898087
10057, 0.836468
10058, 0.899534
10059, 0.848599
10060, 0.898496
10061, 0.840091
10062, 0.874452
10063, 0.902781
10064, 0.895362
10065, 0.898959
10066, 0.832118
10067, 0.901811
10068, 0.353815
10069, 0.831881
10070, 0.881953
10071, 0.310027
10072, 0.858176
10073, 0.894002
10074, 0.707351
10075, 0.903262
10076, 0.886369
10077, 0.896167
10078, 0.718105
10079, 0.903234
10080, 0.829682
10081, 0.896956
10082, 0.898862
10083, 0.902937
10084, 0.903333
10085, 0.884164
10086, 0.863671
10087, 0.878708
10088, 0.900369
10089, 0.896200
10090, 0.596538
10091, 0.884068
10092, 0.902396
10093, 0.620454
10094, 0.800087
10095, 0.888590
10096, 0.902654
10097, 0.902827
10098, 0.899251
10099, 0.903426
10100, 0.900599
10101, 0.579768
10102, 0.840345
10103, 0.587022
10104, 0.871472
10105, 0.902063
10106, 0.891169
10107, 0.832081
10108, 0.836020
10109, 0.740447
10110, 0.896751
10111, 0.901583
10112, 0.901720
10113, 0.897098
10114, 0.893182
10115, 0.875640
10116, 0.898181
10117, 0.879241
10118, 0.892006
10119, 0.887439
10120, 0.458998
10121, 0.880590
10122, 0.890099
10123, 0.890550
10124, 0.883406
10125, 0.872458
10126, 0.902148
10127, 0.877934
10128, 0.895991
10129, 0.899275
10130, 0.892796
10131, 0.494405
10132, 0.893558
10133, 0.897828
10134, 0.800332
10135, 0.793483
10136, 0.890618
10137, 0.900537
10138, 0.671716
10139, 0.898185
10140, 0.858921
10141, 0.902857
10142, 0.880821
10143, 0.864422
10144, 0.883957
10145, 0.862914
10146, 0.823889
10147, 0.829105
10148, 0.851329
10149, 0.826728
10150, 0.901565
10151, 0.903224
10152, 0.858163
10153, 0.894915
10154, 0.780646
10155, 0.864897
10156, 0.878769
10157, 0.831818
10158, 0.902416
10159, 0.901587
10160, 0.740740
10161, 0.894541
10162, 0.679295
10163, 0.900784
10164, 0.903129
10165, 0.899756
10166, 0.829086
10167, 0.410156
10168, 0.862403
10169, 0.900423
10170, 0.696670
10171, 0.886693
10172, 0.898804
10173, 0.889048
10174, 0.894681
10175, 0.834608
10176, 0.898804
10177, 0.899446
10178, 0.902430
10179, 0.893518
10180, 0.879229
10181, 0.814316
10182, 0.902740
10183, 0.899623
10184, 0.895493
10185, 0.836591
10186, 0.900752
10187, 0.882057
10188, 0.890266
10189, 0.839955
10190, 0.877537
10191, 0.884973
10192, 0.866698
10193, 0.899846
10194, 0.892541
10195, 0.860972
10196, 0.865212
10197, 0.872562
10198, 0.821631
10199, 0.892066
10200, 0.897826
10201, 0.897940
10202, 0.866531
10203, 0.585627
10204, 0.898610
10205, 0.862005
10206, 0.880870
10207, 0.728808
10208, 0.903218
10209, 0.899384
10210, 0.900172
10211, 0.876892
10212, 0.902404
10213, 0.893088
10214, 0.901163
10215, 0.803128
10216, 0.776550
10217, 0.898809
10218, 0.900484
10219, 0.572993
10220, 0.901345
10221, 0.805507
10222, 0.897912
10223, 0.864745
10224, 0.902466
10225, 0.883192
10226, 0.669701
10227, 0.885009
10228, 0.820618
10229, 0.860210
10230, 0.858711
10231, 0.899670
10232, 0.851170
10233, 0.898362
10234, 0.855335
10235, 0.902788
10236, 0.882802
10237, 0.680216
10238, 0.902108
10239, 0.862223
10240, 0.886114
10241, 0.896693
10242, 0.876512
10243, 0.857635
10244, 0.789721
10245, 0.878155
10246, 0.719924
10247, 0.900853
10248, 0.521795
10249, 0.885660
10250, 0.881381
10251, 0.884776
10252, 0.884002
10253, 0.900650
10254, 0.897193
10255, 0.858952
10256, 0.864615
10257, 0.629387
10258, 0.901152
10259, 0.893998
10260, 0.890545
10261, 0.879713
10262, 0.836296
10263, 0.902054
10264, 0.895065
10265, 0.901448
10266, 0.895954
10267, 0.897531
10268, 0.894998
10269, 0.650686
10270, 0.660696
10271, 0.804805
10272, 0.880506
10273, 0.889780
10274, 0.851874
10275, 0.803928
10276, 0.901508
10277, 0.897147
10278, 0.883790
10279, 0.485677
10280, 0.896843
10281, 0.826451
10282, 0.861794
10283, 0.331346
10284, 0.823332
10285, 0.836331
10286, 0.563402
10287, 0.900614
10288, 0.901663
10289, 0.886947
10290, 0.858002
10291, 0.814400
10292, 0.312524
10293, 0.202594
10294, 0.896185
10295, 0.897279
10296, 0.900882
10297, 0.651875
10298, 0.900684
10299, 0.895525
10300, 0.901358
10301, 0.855959
10302, 0.896028
10303, 0.884311
10304, 0.850039
10305, 0.899905
10306, 0.897126
10307, 0.897608
10308, 0.844868
10309, 0.900004
10310, 0.897171
10311, 0.861400
10312, 0.871323
10313, 0.885643
10314, 0.887876
10315, 0.865337
10316, 0.884732
10317, 0.866342
10318, 0.902671
10319, 0.883762
10320, 0.898762
10321, 0.879604
10322, 0.901424
10323, 0.901702
10324, 0.814442
10325, 0.901516
10326, 0.883787
10327, 0.878020
10328, 0.898187
10329, 0.848527
10330, 0.467697
10331, 0.902680
10332, 0.898870
10333, 0.899313
10334, 0.863633
10335, 0.879283
10336, 0.899122
10337, 0.901755
10338, 0.853610
10339, 0.896995
10340, 0.779109
10341, 0.898525
10342, 0.886423
10343, 0.894996
10344, 0.875584
10345, 0.902015
10346, 0.880031
10347, 0.881315
10348, 0.878567
10349, 0.853716
10350, 0.894788
10351, 0.891270
10352, 0.902624
10353, 0.724367
10354, 0.896558
10355, 0.896371
10356, 0.884093
10357, 0.901895
10358, 0.901074
10359, 0.879588
10360, 0.899160
10361, 0.871835
10362, 0.899465
10363, 0.756461
10364, 0.883641
10365, 0.848181
10366, 0.890776
10367, 0.877360
10368, 0.571331
10369, 0.900986
10370, 0.862022
10371, 0.899563
10372, 0.902451
10373, 0.902547
10374, 0.897135
10375, 0.897391
10376, 0.882708
10377, 0.879828
10378, 0.802103
10379, 0.875901
10380, 0.896324
10381, 0.784338
10382, 0.880788
10383, 0.879582
10384, 0.463623
10385, 0.872531
10386, 0.840788
10387, 0.856977
10388, 0.895887
10389, 0.898978
10390, 0.898743
10391, 0.888556
10392, 0.884608
10393, 0.844675
10394, 0.898658
10395, 0.882814
10396, 0.896888
10397, 0.471827
10398, 0.901150
10399, 0.901991
10400, 0.902088
10401, 0.883432
10402, 0.820178
10403, 0.815455
10404, 0.902684
10405, 0.902960
10406, 0.840183
10407, 0.895490
10408, 0.897268
10409, 0.902132
10410, 0.899388
10411, 0.879688
10412, 0.818287
10413, 0.886804
10414, 0.891945
10415, 0.901340
10416, 0.709008
10417, 0.646105
10418, 0.900803
10419, 0.883761
10420, 0.709698
10421, 0.881559
10422, 0.895601
10423, 0.837459
10424, 0.897227
10425, 0.901547
10426, 0.857500
10427, 0.896534
10428, 0.903354
10429, 0.789200
10430, 0.880641
10431, 0.310496
10432, 0.902585
10433, 0.901720
10434, 0.896130
10435, 0.903044
10436, 0.896597
10437, 0.903090
10438, 0.890650
10439, 0.900450
10440, 0.899533
10441, 0.902847
10442, 0.902733
10443, 0.899767
10444, 0.898719
10445, 0.897335
10446, 0.466761
10447, 0.901947
10448, 0.902732
10449, 0.896523
10450, 0.777178
10451, 0.903124
10452, 0.898230
10453, 0.686651
10454, 0.897384
10455, 0.893616
10456, 0.897941
10457, 0.877947
10458, 0.886732
10459, 0.900806
10460, 0.853957
10461, 0.872214
10462, 0.878238
10463, 0.644704
10464, 0.894487
10465, 0.891236
10466, 0.852410
10467, 0.878642
10468, 0.882307
10469, 0.898533
10470, 0.882252
10471, 0.587047
10472, 0.855786
10473, 0.585024
10474, 0.464723
10475, 0.874952
10476, 0.889973
10477, 0.900308
10478, 0.434593
10479, 0.893079
10480, 0.900008
10481, 0.860312
10482, 0.899019
10483, 0.895729
10484, 0.887575
10485, 0.875576
10486, 0.886293
10487, 0.902510
10488, 0.756017
10489, 0.882195
10490, 0.899370
10491, 0.889669
10492, 0.828822
10493, 0.508782
10494, 0.885077
10495, 0.834172
10496, 0.880901
10497, 0.805163
10498, 0.900567
10499, 0.878200
10500, 0.898637
10501, 0.822831
10502, 0.902328
10503, 0.845441
10504, 0.901889
10505, 0.473716
10506, 0.899953
10507, 0.899915
10508, 0.879874
10509, 0.852056
10510, 0.849484
10511, 0.882853
10512, 0.724562
10513, 0.841333
10514, 0.874380
10515, 0.901379
10516, 0.901309
10517, 0.898778
10518, 0.829753
10519, 0.899588
10520, 0.901906
10521, 0.862840
10522, 0.862973
10523, 0.894399
10524, 0.884689
10525, 0.848651
10526, 0.856625
10527, 0.882877
10528, 0.797215
10529, 0.897043
10530, 0.899326
10531, 0.900294
10532, 0.903166
10533, 0.902519
10534, 0.896030
10535, 0.569458
10536, 0.902313
10537, 0.237097
10538, 0.870232
10539, 0.874903
10540, 0.895569
10541, 0.876644
10542, 0.886962
10543, 0.900892
10544, 0.895656
10545, 0.843533
10546, 0.876543
10547, 0.649945
10548, 0.369872
10549, 0.881786
10550, 0.897005
10551, 0.688755
10552, 0.900705
10553, 0.785357
10554, 0.894790
10555, 0.899397
10556, 0.781163
10557, 0.883003
10558, 0.702532
10559, 0.885622
10560, 0.901143
10561, 0.851741
10562, 0.881016
10563, 0.899920
10564, 0.870436
10565, 0.897050
10566, 0.900363
10567, 0.882505
10568, 0.525661
10569, 0.863756
10570, 0.750200
10571, 0.865031
10572, 0.884580
10573, 0.877358
10574, 0.776891
10575, 0.881146
10576, 0.898272
10577, 0.835663
10578, 0.885309
10579, 0.886250
10580, 0.868138
10581, 0.898922
10582, 0.902452
10583, 0.886060
10584, 0.884899
10585, 0.900499
10586, 0.899997
10587, 0.794968
10588, 0.893751
10589, 0.864895
10590, 0.809870
10591, 0.883776
10592, 0.796696
10593, 0.894993
10594, 0.900966
10595, 0.878655
10596, 0.898530
10597, 0.901697
10598, 0.347653
10599, 0.895758
10600, 0.902600
10601, 0.902535
10602, 0.884126
10603, 0.898636
10604, 0.899252
10605, 0.883538
10606, 0.893374
10607, 0.849746
10608, 0.881530
10609, 0.889340
10610, 0.893570
10611, 0.864981
10612, 0.879816
10613, 0.886467
10614, 0.872421
10615, 0.866012
10616, 0.856482
10617, 0.868884
10618, 0.899178
10619, 0.901550
10620, 0.782055
10621, 0.882717
10622, 0.896389
10623, 0.902523
10624, 0.898741
10625, 0.821982
10626, 0.824639
10627, 0.902268
10628, 0.899040
10629, 0.884067
10630, 0.901955
10631, 0.603370
10632, 0.899897
10633, 0.848118
10634, 0.795446
10635, 0.784793
10636, 0.897629
10637, 0.704394
10638, 0.899461
10639, 0.900117
10640, 0.900129
10641, 0.898834
10642, 0.877435
10643, 0.883755
10644, 0.895424
10645, 0.899922
10646, 0.899299
10647, 0.765274
10648, 0.864213
10649, 0.898431
10650, 0.345172
10651, 0.903002
10652, 0.900337
10653, 0.851747
10654, 0.850111
10655, 0.902459
10656, 0.898053
10657, 0.865487
10658, 0.878577
10659, 0.880530
10660, 0.884570
10661, 0.881619
10662, 0.896740
10663, 0.869581
10664, 0.891846
10665, 0.896936
10666, 0.794737
10667, 0.896705
10668, 0.515139
10669, 0.862018
10670, 0.783568
10671, 0.873695
10672, 0.889728
10673, 0.898598
10674, 0.902706
10675, 0.902133
10676, 0.878717
10677, 0.763359
10678, 0.698642
10679, 0.818744
10680, 0.896781
10681, 0.866306
10682, 0.900916
10683, 0.895744
10684, 0.468543
10685, 0.890332
10686, 0.879462
10687, 0.892871
10688, 0.836325
10689, 0.891915
10690, 0.900711
10691, 0.874563
10692, 0.896650
10693, 0.868269
10694, 0.900860
10695, 0.865793
10696, 0.846743
10697, 0.852789
10698, 0.846780
10699, 0.865894
10700, 0.903066
10701, 0.856961
10702, 0.869345
10703, 0.832595
10704, 0.897169
10705, 0.899020
10706, 0.896438
10707, 0.685454
10708, 0.902029
10709, 0.900563
10710, 0.898629
10711, 0.443184
10712, 0.882034
10713, 0.888222
10714, 0.899307
10715, 0.900913
10716, 0.897472
10717, 0.866000
10718, 0.899951
10719, 0.826455
10720, 0.897477
10721, 0.901544
10722, 0.463724
10723, 0.899515
10724, 0.903429
10725, 0.857199
10726, 0.388996
10727, 0.626230
10728, 0.837781
10729, 0.903801
10730, 0.863137
10731, 0.650251
10732, 0.902571
10733, 0.861668
10734, 0.899088
10735, 0.896653
10736, 0.867938
10737, 0.865812
10738, 0.869951
10739, 0.901655
10740, 0.902436
10741, 0.894303
10742, 0.902261
10743, 0.901477
10744, 0.855518
10745, 0.895233
10746, 0.809299
10747, 0.868564
10748, 0.903373
10749, 0.878707
10750, 0.898791
10751, 0.863391
10752, 0.875922
10753, 0.875615
10754, 0.877961
10755, 0.897315
10756, 0.895609
10757, 0.883270
10758, 0.901803
10759, 0.858820
10760, 0.880570
10761, 0.812065
10762, 0.902768
10763, 0.804480
10764, 0.901628
10765, 0.878371
10766, 0.879447
10767, 0.893148
10768, 0.845094
10769, 0.870375
10770, 0.901606
10771, 0.890233
10772, 0.884934
10773, 0.863373
10774, 0.823825
10775, 0.807988
10776, 0.902933
10777, 0.855954
10778, 0.901500
10779, 0.741930
10780, 0.901454
10781, 0.902068
10782, 0.774443
10783, 0.902621
10784, 0.902647
10785, 0.752458
10786, 0.899275
10787, 0.901315
10788, 0.752179
10789, 0.884747
10790, 0.852253
10791, 0.673696
10792, 0.808183
10793, 0.872785
10794, 0.538074
10795, 0.887000
10796, 0.868257
10797, 0.900920
10798, 0.867482
